timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,ll_cache_miss,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,ransomware
1723682710.1383,1715,52330322,99349243,107944851,36276934,666804,24662,33533613,9120842,12197595,307791,783335,17236538,0
1723682710.393,1715,37451601,71019023,76235518,24052220,229869,10912,27295440,6845404,13186638,363030,3376552,9556201,0
1723682710.6476,1715,50703514,100037283,106710668,53384434,1442002,65432,44673201,17967386,12248470,377749,3319459,16861819,0
1723682710.9022,1715,34774739,71096965,72723212,27870698,257893,7085,18667195,11746528,12573294,248297,3256471,2881910,0
1723682711.1569,1715,51575745,109208862,125950639,46600877,995453,50176,47712741,17254719,16035385,478979,6093947,0,0
1723682711.4115,1715,57793758,124475402,127249372,56477524,1632423,70770,37001003,27072652,15814743,431508,2773665,16697343,0
1723682711.6661,1715,70501223,125660070,135679222,52892112,826103,49094,40767249,23893665,17937033,443958,11123081,20676555,0
1723682711.9208,1715,51932605,106363327,121887606,42584029,1293246,77465,34513638,3656629,14853155,430011,1242900,12018143,0
1723682712.1754,1715,74292500,152619058,173635057,53470308,1342980,76619,45712090,38663229,28856303,920560,4142664,2566325,0
1724169422.2699,1716,255633997,590993314,719523464,286146985,5272683,266320,225478222,49864884,83108699,5176319,2225999,115003974,0
1724169422.7095,1716,179934760,377269459,466419435,147462825,4376766,79483,117981870,18044109,45715028,3064008,6989667,0,0
1724169423.1492,1716,222754621,547794566,681395072,190132760,2662694,78328,192412759,13627901,65068182,3798295,53389540,39060632,0
1724169423.5889,1716,88147979,173899559,195826654,72936252,1863718,48212,50649154,8484768,25930002,1624862,4765272,4595753,0
1724169424.0285,1716,206002861,469573121,566582708,261445622,3844451,94994,183783231,23649904,66653713,3717725,0,83187233,0
1724169424.4682,1716,133954217,263137635,275744570,91637564,2335598,77862,66133919,26071492,28580731,1823221,0,0,0
1724169424.9078,1716,506459479,1008300256,1112438128,417298689,7675049,245116,371582736,120556765,154425491,9171432,26345308,23096830,0
1724169425.3475,1716,170871352,366600921,441774950,142653799,3303985,130029,123528250,44618620,38821900,1866201,0,53255278,0
1724169425.7872,1716,175473158,422347780,515764233,154108152,1269915,35764,87558141,22197119,62034619,3617405,19879013,59484986,0
1724169426.2268,1716,385336882,812991694,937500552,291664259,5487796,276766,202710352,41344738,88264241,5510335,0,106733178,0
1724387341.7741,1717,131737571,276988542,298279424,78951703,4514538,193627,27532425,31004202,42858446,2814395,15357418,39030778,0
1724387341.8867,1717,245667036,536913441,647293562,98329725,6177885,334070,36893917,67340609,59524212,3573746,83373221,132175441,0
1724387341.9994,1717,212624589,435005629,497383630,80650102,5328180,363201,136251039,35871871,49547157,2907412,0,88023572,0
1723890798.952,1718,14447258,14819350,15689237,2965786,130401,3602,4244407,1287506,2010340,58694,0,0,0
1723890799.3874,1718,36000210,29173476,34286952,5496370,313840,8554,7657806,2109961,4815987,99034,0,0,0
1723890799.8228,1718,40022924,39935597,49372803,7086337,273112,13048,10999456,4800170,5845803,140095,1050077,1550881,0
1723890800.2582,1718,8016371,5810931,5976971,1101738,64380,2245,1389650,876738,1047600,22213,0,0,0
1723890800.6936,1718,24862338,24664678,25270670,5176351,236710,3010,6019463,5477139,3510434,89370,0,2956768,0
1723890801.129,1718,15334063,15776489,18990367,4919573,204942,7604,3996191,1948412,2376407,43808,473391,632067,0
1723890801.5644,1718,11252017,14521027,15013324,1950088,113022,4039,3685021,3605144,2256306,53027,93670,444213,0
1723890801.9998,1718,19925378,25169909,30466941,4823306,227415,10256,8307147,609338,3849743,89648,0,365265,0
1723890802.4352,1718,15993357,14255140,17326349,2682162,116484,2820,3842893,1072717,2154298,85383,0,646314,0
1724445994.3855,1719,108200800,107200887,112665700,32684678,1358862,86635,30144306,12111735,22404439,606194,1154717,11045730,0
1724445994.8452,1719,182359876,198245839,227240992,51536210,761224,35821,69469420,27915455,42584706,593791,16668214,22327338,0
1724445995.3049,1719,109686412,104331631,124794820,51913997,1661629,112976,38954059,24142548,20850721,553745,5235318,23584660,0
1724445995.7646,1719,60286048,52131280,54507261,11548295,427198,17769,19644231,7367993,10175731,173792,0,4158406,0
1724445996.2243,1719,181631674,177482760,192517776,57525823,2728355,213220,60560557,10421864,37925567,275973,0,9821147,0
1724445996.6841,1719,127657919,108078177,126106875,22328232,1051468,54996,36097720,11617381,19138676,342047,1034491,12717572,0
1724445997.1438,1719,114447653,99583486,109504128,29685424,1250069,68296,27660070,16483465,16291956,178544,4935235,9453314,0
1724445997.6035,1719,415686605,465705661,576766872,66500446,2316621,153943,162806385,63080239,93085280,2795621,0,41114238,0
1724445998.0632,1719,181670708,166066608,173918493,52533410,1544035,118921,45544167,23911169,26383997,441787,1762853,18122487,0
1724445998.5229,1719,213842665,187245167,222742779,51847731,1479006,119420,67482283,42906668,39091303,674922,0,33189622,0
1724445998.9826,1719,222355635,222021943,233365492,71988980,2215598,145471,73462489,24283939,42412802,1184547,9644577,25131094,0
1724445999.4423,1719,346002385,244714872,295542381,62898313,2498323,135483,76304248,48442519,44330972,603649,0,23771000,0
1724445999.902,1719,196392695,247617944,257740128,80106877,2649962,162518,52551963,21129250,42278372,863289,3839859,32374319,0
1724446000.3617,1719,209880897,207635821,232086164,79737343,1784342,116693,52831971,25665865,33526481,610535,0,27546358,0
1724446000.8214,1719,255042005,233331567,256290546,78789875,4131984,255957,78264899,48766243,48022908,1306554,23200370,45342220,0
1724446001.2811,1719,220677878,294093216,360893912,60848763,1215953,71731,87308514,87325914,45018876,722603,24860340,10572548,0
1724446001.7408,1719,139982485,139432864,152186616,44830466,1121769,52994,45720875,19877173,23537262,707994,6409898,21855981,0
1724446002.2005,1719,156118138,122751555,127258920,27680288,1225290,112102,37254410,22896362,22998469,478285,363813,8878441,0
1724446002.6602,1719,79908394,80441817,96402498,19576143,540168,29989,18180113,24517792,13541438,347101,6413636,6015036,0
1724446003.1199,1719,117099889,123672943,135488676,32386792,987531,78614,40345916,25432425,22294964,448470,16154668,7563686,0
1724446003.5796,1719,75144746,76038165,85603970,28709313,809077,50963,22522575,10611470,14563316,423578,1270972,1084053,0
1724446004.0393,1719,239505076,231546104,273931557,87629857,2325043,158046,83557767,57767976,48989069,1458503,30416366,25892991,0
1724446004.499,1719,93044723,100714890,105987535,18416938,731015,51621,29077322,13336134,20256228,485363,88968,0,0
1724446004.9587,1719,104703333,94563536,99520416,22362818,731153,39977,22828362,5283435,17143989,410720,0,4093447,0
1724446005.4184,1719,194516665,244267307,278809750,80926827,3396568,248063,76728251,62382337,39331495,892391,14401889,22613870,0
1724446005.8782,1719,78351362,61352922,71597988,19686981,673174,42115,16524802,11652445,13252379,370553,4774106,6926763,0
1724446006.3379,1719,73526294,78976546,88599819,20694840,763309,57525,21172009,14876860,14702292,273135,5542063,8775769,0
1724446006.7976,1719,239162070,238795828,249216589,69804512,2352186,144894,79586265,46495070,44326839,992250,21515724,11748983,0
1724446007.2573,1719,153457076,154087191,162686816,58889484,2738455,256136,48230338,11632980,30941556,654821,10728521,18677540,0
1724446007.717,1719,157881972,169680201,208939924,44416917,1491665,70208,79611234,28186709,36453852,757118,0,11475471,0
1724446008.1767,1719,320580523,413249114,442239962,149386411,4121718,313023,86190196,44985820,91193044,1846933,0,27119505,0
1724446008.6364,1719,184189681,197636947,209775396,49711193,1400465,56321,60167742,38591179,39286278,769726,693161,18466291,0
1724446009.0961,1719,121931064,117108983,143095681,31250532,1341025,93716,36139093,20333227,25007652,545447,0,16191041,0
1723758428.3476,1720,13200430,20248151,23216084,4664009,23320,553,7393107,2790340,4067767,193685,456597,3454703,0
1723758428.5465,1720,13311788,17668485,20099833,6496753,85448,4027,6751659,2516102,2910084,117017,0,529661,0
1723758428.7455,1720,13985774,19169214,21092628,2872943,35764,1827,6520815,1362136,3349378,135087,1226250,831953,0
1723668190.8163,1721,48936906,108011636,111230598,46988262,1955341,88341,32241196,4738301,15346483,1124309,6168022,0,0
1723668190.9087,1721,67394747,137648220,140973783,59887167,2598169,59086,29700901,20379832,16143914,1114486,2649133,5708771,0
1723668191.001,1721,42723219,87996858,95233247,32829164,1631995,31145,23093886,14863965,7077618,467158,1220817,8098093,0
1723668191.0934,1721,86685721,176046313,194525660,77882051,3295445,50858,40848755,22198278,26649014,1680534,23831233,16536809,0
1723668191.1857,1721,148248532,334158899,384030503,128306067,3998697,104244,54391300,65725864,49263536,3562946,9866914,5455790,0
1723668191.2781,1721,116568719,215406826,234577964,85161533,4441689,83722,53467099,11802715,24263786,1800676,9581531,26791654,0
1723668191.3704,1721,79193627,159602466,174621543,62331846,2155110,21503,31844136,19835465,19141847,1503262,0,0,0
1723668191.4628,1721,163345908,292475661,324727102,115517502,3860502,104279,85087501,44982389,45046621,3324350,20922692,0,0
1723897605.4163,1722,25549810,42238922,51520837,13639095,712463,22495,15471569,4223111,5026826,129407,2000759,3777695,0
1723897605.752,1722,17205676,32759732,38577883,12078106,508121,10226,16449527,2745575,4783325,214857,2158797,3043192,0
1723897606.0878,1722,29795015,56966176,69766593,14745604,515884,12590,18624511,7265658,6735387,212532,0,4000276,0
1723897606.4235,1722,23332133,45641007,51391942,16879765,334476,10104,16317703,5458914,6550198,209197,3400490,7875278,0
1723897606.7592,1722,30063424,60021099,64482115,23549836,672108,16522,19533686,6750332,9599771,334168,4610234,7897077,0
1723897607.095,1722,50497086,90925268,97602979,22250868,804571,8254,30419376,7675616,11127622,365279,6283911,3222190,0
1723897607.4307,1722,28195395,56226697,70217397,21025573,589783,21450,22198254,4347138,8095582,265451,4672229,5471893,0
1723897607.7664,1722,10778413,18948298,20263541,5412486,120048,2870,6560072,1431736,2763308,100193,0,1410959,0
1723897608.1022,1722,16943047,34216974,42716447,11217141,278250,9206,14885097,1349562,4674834,139872,0,2817363,0
1723897608.4379,1722,15215222,27960470,33140979,9600788,382916,13955,8053162,2845636,3983824,123667,1842215,1585872,0
1723673756.606,1723,86597898,125756402,139386153,21825724,388937,11463,42397838,18830929,13204647,792288,0,2443595,0
1723673756.772,1723,49423921,76794492,88603089,26942954,134714,3112,15508692,9462483,11589092,741318,337731,4310674,0
1723673756.938,1723,94353039,143047775,174393242,37985571,247222,5640,48456419,31650492,16221550,1104417,5375535,0,0
1723673757.104,1723,49776973,68579130,73979591,24900421,431273,13653,30445774,6209568,9446006,608706,44419,12286162,0
1723673757.27,1723,127320297,196293038,217993886,59068814,1310799,38891,70043230,26138210,30009762,1861223,0,683559,0
1723673757.436,1723,51448364,60115800,65185739,12795147,127997,935,17473002,3609307,9293899,643447,3625676,3961529,0
1723673757.602,1723,75576596,124199075,143130470,33637748,379672,9204,42442255,20735064,21467728,1193565,0,11657967,0
1723673757.7681,1723,65723176,99989308,124651487,34807896,174039,3433,23996065,12569272,13428455,836525,5414586,0,0
1723673757.9341,1723,112321427,159220595,189009634,52025187,1303793,28130,33180107,5397037,19654787,1314874,20264535,5539981,0
1723673758.1001,1723,85796777,116371382,130570252,28176177,226388,3393,27072610,11965150,17722586,1247195,3680806,1675874,0
1723673758.2661,1723,88326521,147331404,176183189,39951533,632943,6434,43630335,18453374,17119949,1044399,9972462,31200175,0
1723673758.4321,1723,32495432,55363922,66407757,22492702,455255,4988,18692200,14069559,6976670,457464,0,0,0
1724340221.2617,1724,45779965,79960362,85223406,13368836,66844,389,20181089,11307599,20802800,1070626,1833047,1726422,0
1724340221.4581,1724,34211680,46239602,51897654,5357106,131541,1165,12228381,5925033,9525469,448987,1444903,835272,0
1724340221.6544,1724,46448079,72938334,79991755,13231184,66155,1267,18526404,5815933,16194003,807036,123830,5179794,0
1724340221.8508,1724,44314097,73202914,84451957,17041609,258931,4434,16246193,14112115,14956629,865416,6074061,0,0
1724340222.0471,1724,33487024,55839796,62207761,23682097,467825,6786,13394504,8727707,13493130,805268,648091,0,0
1724340222.2435,1724,28261013,48375052,57002202,14309268,266424,4596,15761679,4308408,9643520,589369,0,0,0
1724454742.0947,1725,35663401,54405679,63699501,9496793,398855,33890,11365859,10783779,11453144,607180,0,0,0
1724454742.3033,1725,8624633,14823914,16407265,2880857,14404,1104,3002413,2067642,3572542,158354,643936,199436,0
1724454742.5119,1725,20325937,36965376,45452343,3270631,129735,6577,14973831,9981819,8541353,453549,2322179,2186724,0
1724454742.7206,1725,12530688,20804621,24868253,5774385,221143,13536,6223927,1093459,4446404,249750,26917,0,0
1723654335.086,1726,86578643,140529112,156115384,17568442,843831,33276,23331347,16131327,29162015,1996422,0,17400717,0
1723654335.2623,1726,130086349,204723941,238647385,89548345,3053684,172039,48417598,31965384,38915321,2734039,0,30538184,0
1723654335.4387,1726,112901163,193254938,235911788,29860229,1070415,57023,71080483,21996816,41744738,2900959,0,44738705,0
1723654335.615,1726,428953778,717795291,806019417,195440857,6915528,337756,153484778,193618594,146564644,8918255,0,39128166,0
1723616099.2289,1727,76656080,146346303,159787237,63360567,1414771,31990,34584172,24871201,16489109,975588,3994665,11736747,0
1723616099.6356,1727,99924389,188074996,208949551,56401492,446019,6807,45887576,22609952,27804121,1660085,2470873,12994766,0
1723616100.0422,1727,76166293,129915112,148048147,54550074,733612,10216,23659453,25481122,18147421,1192797,0,3234333,0
1723616100.4489,1727,149486847,284237357,354408092,58857877,451807,5511,84067983,52182633,46070045,2723525,9008550,9848194,0
1723616100.8555,1727,35960065,74016414,80390757,25649544,824682,3936,14819306,10509814,10673374,623491,5537657,4269259,0
1723616101.2622,1727,111325832,226678810,241814118,57207660,705471,5131,75783714,44637082,33376644,2076094,15692180,2272909,0
1723616101.6688,1727,43397266,77859355,91882700,19701067,228534,1081,18240487,12005459,12461037,786044,2347493,2363049,0
1723576413.1149,1728,11562211,19274770,19913025,6102470,576672,9230,4482638,3687024,3497695,92687,1755664,4051815,0
1723576413.1692,1728,16378185,27426682,28679301,8212514,785248,22018,3786041,2778066,4331785,84514,1362852,4678972,0
1723576413.2235,1728,9599862,15503676,17073024,3892057,359575,13737,3834086,1904507,3071138,74407,3214416,4475358,0
1723576413.2778,1728,13782232,22868795,27472299,5942411,488243,12149,5895074,1551796,3934583,109482,1009478,5069065,0
1724118432.3329,1729,19053850,31185047,34284213,8083164,198982,16887,10549002,6968273,6904875,181361,0,2222480,0
1724118432.758,1729,29084947,56873621,64360172,16365019,351650,30471,18424228,15114747,11894805,221782,225450,0,0
1724118433.1831,1729,30488513,59981784,71148233,16969223,411031,31360,17537085,11826972,13856054,311470,4439253,4828697,0
1723661374.3933,1730,33119799,54614034,57748378,23732421,1903443,68210,18124240,6485427,8313140,419622,7693978,12387548,0
1723661374.475,1730,31361681,42645162,49989485,15781812,991247,36920,12700148,7130589,8481004,418964,10262555,8403004,0
1723661374.5566,1730,26970904,42602477,45561168,17413316,1330347,47783,14152787,3188432,8492128,327169,7563118,11735211,0
1723661374.6382,1730,24840446,37029019,42605761,18992498,1077906,30178,10005652,5756026,6711110,342952,8093412,10496939,0
1723661374.7198,1730,16982927,26453136,27303114,10346965,752784,24951,7946736,2636110,5530123,232275,2507267,6440591,0
1723661374.8015,1730,32520657,44123380,52888355,18060847,1468427,41804,13170328,5145390,8569056,329204,5747506,10802089,0
1723661374.8831,1730,22142665,34624796,42489971,12750666,906298,34890,13191577,3976352,6701234,221605,8197766,6939989,0
1723661374.9647,1730,28083236,43791158,46124337,22032855,2005011,76824,13701248,2314582,8185480,376761,3525246,13449729,0
1723661375.0463,1730,40953584,63840877,72069912,27701229,1921096,64335,21956067,14137144,13811126,529442,12866192,8232048,0
1723661375.128,1730,46925470,67661625,72812734,29766152,2187825,70343,21449145,10852098,15682468,764780,11901445,16354756,0
1723661375.2096,1730,23738232,30578504,36687553,16602456,1456324,40363,11388895,4482237,6201610,197690,2689343,4524307,0
1723887986.2694,1731,31287337,66064450,73088788,8816410,250831,12928,18279167,10949031,13108573,1055430,1513999,13965543,0
