timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,mem_access,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,dp_spec,stall_backend,ransomware
1723587822.5974,1491,15760718,25018423,28715795,4815747,242991,80944,23065,5109804,4052090,2703224,4658937,333692,4506130,1796348,15658001,3352386,0
1723587822.7458,1491,20297181,39158732,44209240,6999381,480519,167688,45302,7471577,11857135,9144470,7090835,451307,6010889,7120531,10076214,5005313,0
1723531736.3923,1492,18828404,20367143,24597690,3994906,193358,35238,6762,4179879,3700656,2175665,3147654,89796,0,1016233,17705134,4441771,0
1723531736.8329,1492,7722782,9791204,11084495,2764467,125359,32129,6702,2982716,1663255,1992170,1840280,64483,29981,975195,6423892,1693423,0
1723531737.2735,1492,29809471,41290435,45154050,13424759,765984,177942,34898,14128480,10435854,5341639,8050800,161201,0,2439805,26936751,5657478,0
1723531737.7141,1492,29682942,31640339,32285972,11439994,649251,135457,29379,10952985,3908576,6566774,6149646,162905,0,860375,20950245,6223172,0
1723531738.1547,1492,12147913,15094288,16095101,5305326,218358,45504,7602,5550007,1476487,1836775,2793544,103454,841360,315264,11625213,2157213,0
1723531738.5953,1492,13281294,14191698,15750928,4842890,286710,57123,8416,4683941,4202120,1574468,2850776,64695,0,1147784,8826554,3385163,0
1723531739.0358,1492,15017762,14739520,17801000,3630265,129219,26548,4526,3778734,4733556,3033017,3218738,80797,522602,0,9511823,2985338,0
1723531739.4764,1492,11406270,12457074,14451912,2384888,119757,35472,8349,2638839,2902720,1355020,2715942,92838,424122,2484457,7285591,2721232,0
1723531739.917,1492,34290465,41593303,47537384,9690151,545939,132783,17761,10644129,9538782,7273733,7712670,224648,2049736,5586411,23088720,7868033,0
1723531740.3576,1492,26835976,29760293,34537115,9442811,480875,89008,18757,9333293,7119877,4419675,5921487,233789,1320139,4701368,16976053,5919870,0
1723982135.1863,1493,31026578,48236483,60025365,20395912,965283,405866,37021,22625914,15951054,11155204,8199155,306174,0,1101107,31817998,5676397,0
1723982135.3606,1493,36655382,62655913,72736817,19302424,967345,423981,52153,18977234,24344718,11319436,12717455,438739,195072,1401659,35475930,9158654,0
1723982135.5349,1493,44442483,67057393,69729285,17555634,703859,331210,41013,18953968,18765055,5232875,14374893,594445,0,6044317,39687036,10364523,0
1723982135.7092,1493,61786173,94250494,109080418,32115587,1491322,662000,117948,30558258,48984542,16714450,21542279,800770,6410388,7026054,29944981,13752845,0
1723982135.8835,1493,103125380,147048081,179410287,40751904,1601106,686483,97697,43729163,47927093,27801075,25837321,1097332,0,0,103682119,23932868,0
1723982136.0579,1493,41217941,58427500,68947107,19974753,1232197,495548,103114,20802847,17025164,7563391,13089161,449675,1368277,3922613,39067660,11419755,0
1723982136.2322,1493,102140041,185983004,203051011,58069363,3218497,1455636,242467,63914979,68334228,30969335,38041097,1407783,6245600,14859749,82642097,17550399,0
1724390978.4764,1494,156404078,273386157,285230109,49857289,3313937,1187853,52449,49255201,80836910,15992460,57449496,3854773,0,0,188400739,55922687,0
1724390978.6665,1494,180489726,311595132,386625752,77341396,3452996,1101826,39349,81809031,76429091,35211312,69546484,4305772,0,11771891,263213457,72875199,0
1724390978.8566,1494,174105600,261863260,293452727,13696400,944876,358064,35173,13093163,70026535,35715464,54202890,3312586,0,0,187710727,68598979,0
1724390979.0467,1494,192219823,314323557,344235036,67764156,3319689,1213491,113005,63078480,74624753,53012877,60259649,3884014,523476,10558819,205515109,68175034,0
1724483203.3684,1495,136669464,160909172,175109461,43421240,1798514,478706,153377,45805055,31271500,14919128,32225905,1999176,11958573,18545937,98414320,27770799,0
1724483203.5376,1495,200487627,165644900,194828574,62425909,3492666,843635,306955,69176021,49099227,31245677,39642659,2703994,0,15591335,98892335,53082396,0
1724483203.7069,1495,80967042,76505244,89427134,23619656,1204305,237428,76254,26068363,21432739,13641890,16390977,1194282,7311590,5609539,41431374,22314132,0
1723745895.3382,1496,10417454,18007639,18445722,6008405,413298,161740,35572,6553295,4775151,2964879,3683158,280956,1344023,1368166,7993501,2107530,0
1723745895.7879,1496,24390716,41669597,52006256,15451176,905616,336242,89367,16875775,15574598,3397969,7564213,536597,556235,2303396,30174057,7705203,0
1723745896.2376,1496,10862657,14284605,17113873,6397486,384471,145206,32113,5821956,5772607,1311967,2433577,164058,0,1800779,8228518,3111593,0
1723745896.6874,1496,26525934,41016032,46845735,14576604,736801,289721,71771,15032466,11999424,5463639,6536942,508658,0,8173212,21209459,7547672,0
1723745897.1371,1496,6983865,10983457,13393741,3375451,97179,36416,8636,3462374,4109031,1329559,2184321,181186,0,0,7955150,1566434,0
1723745897.5868,1496,22377937,34818317,37842633,14947703,789402,316649,67334,14089160,8937018,1643205,6713855,429942,788466,2729845,23744097,5035554,0
1723745898.0365,1496,18884417,32670246,33752133,13168100,729639,264651,61614,12606026,9995294,1855245,5517849,400975,0,3340946,18560646,3352614,0
1723745898.4862,1496,16004179,25968283,30397531,8375433,492939,219880,46418,8921361,8599039,3257313,4709404,342801,1018617,4667551,12855009,3970786,0
1723745898.9359,1496,12512892,20627508,21893445,8129244,478068,168898,37479,8113638,5974504,2646302,4960405,317102,631343,1430653,11210641,3455874,0
1723745899.3857,1496,45128812,64193265,79822974,15107742,907333,392232,69021,15872977,23143738,10517240,12660397,871283,1325386,9458012,35378596,11974563,0
1723745899.8354,1496,26085930,39008542,45593884,13910229,865173,299543,48251,14332362,16177115,2726906,6584604,441236,195535,1557725,24936601,7383079,0
1723745900.2851,1496,14082301,21378065,23573845,6679626,392058,175334,37958,7175568,6772990,471476,3533128,247562,0,3921252,12408126,3484739,0
1723745900.7348,1496,36320126,57390675,59276875,17336461,747929,317138,78792,17772318,14620069,1185537,9848449,715507,5782240,3842743,33846284,9251460,0
1723993892.299,1497,196308596,393554879,412150041,128989768,851898,309846,20963,132822966,88903958,66542990,73169614,5520299,0,22864666,233838426,40618041,0
1723993892.4106,1497,86768609,209456094,243020425,76924719,1440886,402214,31376,73248657,39371229,34402806,37628676,2622329,17344237,23523146,128379005,17930311,0
1723993892.5223,1497,50589053,107686034,117203784,41117784,637391,237694,11391,45056226,28221116,17236390,20482385,1498556,11674740,6115903,53955634,9467987,0
1723786743.032,1498,9997230,15489606,16112448,6627172,254320,57827,5170,6588227,4350159,1675254,1952018,122478,1422421,1177222,7487391,2248326,0
1723786743.3753,1498,27264844,40753340,43213929,12942677,550202,121995,16596,13652380,14848659,864278,7638298,475736,1532988,8020041,17947961,6250148,0
1723786743.7187,1498,12018946,14239251,14892328,6272919,311399,66151,9061,5919491,4775078,1448890,2435921,131478,715049,1529064,6424246,4380545,0
1723786744.062,1498,17933858,25049568,27428944,7877832,225404,42942,3723,8650263,8478072,2955212,3230263,180312,3168954,2003862,10822841,4102903,0
1723786744.4054,1498,10196568,15429309,19250784,7684360,460837,108041,7835,7215993,5388049,1817430,2184659,117617,2342688,2410447,7292169,2466602,0
1723786744.7487,1498,11308432,14757187,17825534,5549165,248104,50665,5016,5702015,4381988,1481036,2064924,104763,762608,2886905,8312996,3992047,0
1723786745.092,1498,5590998,7856748,9738421,2408381,85275,17164,1117,2534231,2633715,1034829,846669,46537,738773,594981,4736120,1764945,0
1723786745.4354,1498,14142996,20644317,23784489,8909498,426182,106327,7332,8817800,7482622,1044162,2713322,135099,763936,2370449,12123318,3692988,0
1723786745.7787,1498,28536007,34376426,36586267,11214987,491873,96231,12466,11684788,13087775,2844429,4659925,272435,3284868,5710638,11658556,8490702,0
1723786746.122,1498,11662221,16901734,20731284,6002029,242650,54379,6786,5967438,6223700,2665879,2435133,153469,1755803,2270242,7815658,2972251,0
1723781019.1458,1499,147588316,232772734,266599537,109372874,9730079,2638825,366723,121211192,64022791,22906745,38523004,2695577,37796681,40792595,101080723,36965058,0
1723781019.4868,1499,305730547,454455902,528656794,239314059,18598297,3703074,242763,235923141,104652943,70918884,74903128,5001642,61515206,63981007,227588752,17431471,0
1723781019.8277,1499,103125684,165945968,185557882,77715840,7242549,1924682,106317,74957272,37837637,28418645,28664566,1843806,23598223,13319997,82383379,8021603,0
1723781020.1687,1499,133078199,175995861,182900377,95942408,9876564,1806520,153671,100960131,53723700,33639490,23779965,1653375,33017262,17026517,45493406,22744669,0
1723781020.5096,1499,101079679,164938998,174362541,87268450,9575932,1990906,242009,90767109,48427236,15713687,22434045,1597508,25599380,18218034,66404201,18232962,0
1723781020.8505,1499,120821311,195709156,239830665,83656335,6456053,1493650,91085,84606740,73666521,57801912,26004008,1753100,31921162,53658677,22782392,28943355,0
1723781021.1915,1499,135332812,189540965,216697339,101939281,7862447,1722008,237841,111916993,60347085,10853753,37768719,2489677,39524365,16955756,89016378,20411876,0
1723534588.0903,1500,55138783,96600208,113596160,20177199,669608,187138,47979,19779789,30063340,8518187,16278924,1057375,6814239,7261727,60938666,11413611,0
1723534588.2767,1500,59050034,100951677,103160632,25999769,1380256,390764,81939,27824072,19006262,15251560,12097354,825331,0,0,68902809,12637669,0
1723534588.4631,1500,57513585,95097968,115746720,27765832,706834,213527,54506,30155876,30153709,12200321,13677441,862894,3684689,0,69708000,11548917,0
1723534588.6495,1500,61085018,132267736,153759668,21372089,644203,208771,56168,23364396,31785433,23195753,14049913,890908,0,0,98778481,12758388,0
1723534588.8359,1500,73141205,131357656,147054425,31616235,538546,172606,40569,31541113,37016565,10040194,18416237,1050318,14238279,0,85759385,12231443,0
1723534589.0223,1500,60450995,113699990,133034703,31694106,690215,227427,49061,30882815,37881201,17374867,18604785,1139719,1141577,7416481,69220575,11802514,0
1723534589.2087,1500,46865493,82065843,94792321,15110881,162975,48712,11888,15524250,25106955,14658505,11702982,708125,6461989,1564629,47000240,7432636,0
1723534589.3951,1500,38282300,77666134,86361837,16914658,684392,220182,71121,16756481,15820063,6353721,13655798,880126,0,0,64188053,8154889,0
1723534589.5815,1500,118661104,218046433,250569822,73840222,1463523,538300,101680,75807449,67440077,9937846,33641535,2260510,6973259,6985242,159233395,24960998,0
1723534589.7679,1500,37924214,68577970,71734224,17897642,576905,159416,37811,18542563,10568798,6472144,6795515,388730,0,1202435,53490845,9558885,0
1723534589.9543,1500,54281085,105400869,126756446,25491078,645645,219470,48313,27056709,22754057,12810273,17797426,1084542,2599644,8005030,80587440,14019052,0
1724356915.7133,1501,135579959,116293106,135587956,34245135,1524669,231175,61766,32626639,34160786,32884942,18020392,509734,1887063,0,66655163,30577963,0
1724356915.9851,1501,207586594,209139605,213604851,32329878,1207798,190444,46488,32866441,63865944,49345211,19257075,539236,0,7562716,92830978,52734586,0
1724356916.257,1501,138404534,143794459,176422380,33688516,1277790,206800,45048,36703505,41801380,28639561,19848570,597137,6322516,0,99658922,40592718,0
1724356916.5288,1501,221975754,232109789,271196213,67144677,3834388,483056,102086,64637497,68711911,60840522,30411904,867562,22203601,0,119440178,55657343,0
1724321027.6973,1502,224894536,328189469,343775777,138771288,4929961,582495,188472,130674048,74417804,26244748,57902238,3387156,10154087,28543731,204415405,95130074,0
1724321028.0612,1502,129139798,194614268,230112951,47500551,2089132,301107,88820,50159972,54137585,32083510,37266831,1831775,0,23449084,120442771,47316391,0
1724321028.4251,1502,122465788,192584015,239692217,82531640,2464953,410744,89148,91288210,50856165,4793844,47436488,2807707,4737641,7299245,172005320,36201082,0
1724321028.789,1502,309608470,372067824,452435010,161207252,2576603,383833,127484,165785888,81176615,26503164,77610954,4807538,4095654,20147775,320511800,142297173,0
1724321029.1528,1502,99010027,155485381,189839362,38204001,1355103,194825,70124,40722148,41279691,8793988,26619133,1574125,2230318,18571492,118963872,45911894,0
1724321029.5167,1502,103331564,140107941,172902421,66635416,2125203,318166,105590,61092931,33231094,13571872,22863495,1434390,2467457,18637296,104994700,31833713,0
1724425060.181,1503,113894512,133153842,156840411,32072550,1795037,403289,70816,29218382,64842469,24846225,22782675,1309870,1576926,0,65574789,21581989,0
1724425060.4333,1503,101922991,102402539,115965497,8970169,337032,71494,17384,9043806,38891372,21963973,16783939,1138975,3246533,399818,51463799,21974902,0
1724425060.6855,1503,127873656,178307214,215529418,24429403,1195801,324846,80904,25375981,75778523,28829216,30859599,2052977,0,0,110921678,20985768,0
1724425060.9378,1503,368306100,484552003,561380809,106683623,5247027,1134744,263464,117187065,108639432,11227616,104187960,6481007,0,0,441513760,76061116,0
1724425061.1901,1503,139358639,146097786,157197973,28793390,1592511,347980,69377,30613591,51574526,32671783,28424216,1787828,9549438,0,63402225,34030666,0
1724425061.4423,1503,166790844,179207584,206933837,31259277,1572096,413895,105658,28871913,58197130,49557581,35063359,2180565,6427229,7049231,85702663,32323945,0
1724425061.6946,1503,212396900,207709503,223303178,34657386,1440206,368313,76521,32121167,55472284,36377846,40407493,2683358,3706058,28554413,99192575,37829778,0
1724425061.9468,1503,152673996,173745179,207411573,28647151,1637258,320195,63789,29851995,50679675,16027517,27952114,1711295,3052918,0,137651462,20338900,0
1724425062.1991,1503,87606467,106628890,112273012,20700294,1200607,269194,47560,21027407,26464278,13749408,18478543,864325,682786,2027135,69349402,13275280,0
1724425062.4514,1503,100620843,108719400,121370907,16875283,680295,200592,45246,15794193,40801047,19187429,17025875,1214533,2417552,0,58964877,20016308,0
1724425062.7036,1503,113342920,156659652,191823265,38402793,1935177,441660,70001,36201497,61586734,26908416,25763039,1401338,0,13109952,90218161,26328155,0
1724425062.9559,1503,78287086,78675245,95693882,25074596,1917832,503258,115072,26659747,28448641,4280304,16474728,931479,3558017,0,59406919,12953115,0
1724425063.2081,1503,118622780,145931968,163536767,40995329,1375045,313882,70044,40631425,49974101,19847496,27288899,1557198,0,3396379,90318789,30158633,0
1724425063.4604,1503,163579643,193297192,198766701,39803082,1402260,300727,65991,38352584,61423156,35065477,37791638,2431284,0,10163962,92114104,20307357,0
1724425063.7127,1503,162294897,190817393,234791308,18781027,1000754,185202,39163,19976864,57935350,11239587,33429641,2014506,0,18992804,146623565,35194519,0
1724425063.9649,1503,158553486,204115418,250575915,47448260,2315237,508738,125560,47167865,66230414,46284387,35723556,2144244,0,0,138061113,29872348,0
1724425064.2172,1503,160415562,132121240,160455327,32093122,1836452,524678,117417,30000393,53904225,20274651,26669545,1671700,3459794,1720616,81096039,29228636,0
1724425064.4694,1503,124106803,117322760,143892043,27582207,895293,206349,49316,27160350,52054048,14339758,21020903,1273149,6057694,0,71440542,18857518,0
1724425064.7217,1503,182509504,224302828,253189443,58157770,2584681,666874,152678,54799357,79327565,26325691,34584389,1926551,0,0,147536187,41442684,0
1724425064.9739,1503,95740364,105869397,130684614,17317826,649139,162036,40282,17116948,46645708,27496767,19627584,1123235,3978571,0,52563566,12539456,0
1723565920.8221,1504,76074537,118259542,144798554,42379815,2141051,548470,100919,46458536,36994392,19505035,15545191,1042897,21772224,19794492,46732409,23096101,0
1723565920.8778,1504,57461756,102418678,127660730,26524856,1363599,344771,55417,28159630,15068519,21851721,17448771,1102241,17541147,8974798,64224543,18489505,0
1723565920.9336,1504,64840276,103089101,119309521,36727976,1230787,312581,53973,38591902,26927809,22066171,12534165,815687,25440845,22917959,21956734,20308684,0
1724070408.3,1505,83068623,97629215,120477960,34295037,345687,103756,23167,32667848,41634879,8772467,17201468,1136954,6757566,4912330,58400716,24664472,0
1724070408.3732,1505,87310656,78341784,85881657,24024309,418730,154958,42875,24105361,25044753,14856717,12798895,829004,0,6796601,39183585,20918420,0
